year,month,pc1_hf,STOXX50_hf,MP_pm,CBI_pm,MP_median,CBI_median
2005,3,-0.00729395,0.169307953804854,-0.00729395,-0,-0.00905058,0.00175663
2005,4,-0.01374716,-0.313127566136373,-0,-0.01374716,0.00312014,-0.0168673
2005,5,0.00149535,0.255663487706315,0,0.00149535,-0.00741203,0.00890738
2005,6,0.01534305,-0.143928175912933,0.01534305,0,0.01226511,0.00307794
2005,7,0.01961518,0.933380773970072,0,0.01961518,-0.01998202,0.0395972
2005,8,0.0010711,-0.0524284318734303,0.0010711,0,0.00220885,-0.00113775
2005,9,-0.00477456,0.117994472816285,-0.00477456,-0,-0.00615317,0.00137861
2005,10,-0.00191778,0.196845205132767,-0.00191778,-0,-0.00724137,0.00532359
2005,11,-0.01069215,0.658218208543993,-0.01069215,-0,-0.02635365,0.0156615
2005,12,-0.02740446,0.468173717201736,-0.02740446,-0,-0.02864438,0.00123992
2006,1,-0.0227586,0.115551209822584,-0.0227586,-0,-0.01506721,-0.00769139
2006,2,-0.00867141,0.0344480510655387,-0.00867141,-0,-0.00543514,-0.00323627
2006,3,0.00852,-0.543618066514107,0.00852,0,0.02161001,-0.01309001
2006,4,-0.09203111,0.317085567836806,-0.09203111,-0,-0.0561356,-0.03589551
2006,5,-0.00219575,-0.0396690769093766,-0,-0.00219575,0.0001682,-0.00236395
2006,6,-0.04108769,0.590529580651022,-0.04108769,-0,-0.03939108,-0.00169661
2006,7,0.02035389,-0.12308403961736,0.02035389,0,0.01410527,0.00624862
2006,8,0.02871069,-0.0189868012729022,0.02871069,0,0.01496132,0.01374937
2006,9,0,0,0,0,0,0
2006,10,-0.00019548,0.0946219063218123,-0.00019548,-0,-0.00311768,0.0029222
2006,11,-0.00556997,-0.900673254099615,-0,-0.00556997,0.02596074,-0.03153071
2006,12,0.01994101,0.697180658989183,0,0.01994101,-0.01228059,0.0322216
2007,1,-0.04236351,0.644947006706076,-0.04236351,-0,-0.04176577,-0.00059774
2007,2,0.00773205,-0.254627685623987,0.00773205,0,0.01199268,-0.00426063
2007,3,0.01013801,0.0854472550656737,0,0.01013801,0.00234189,0.00779612
2007,4,-0.0035643,-0.3214999202239,-0,-0.0035643,0.00847878,-0.01204308
2007,5,-0.00286508,-0.11738420423022,-0,-0.00286508,0.00231387,-0.00517895
2007,6,-0.00705494,-0.110733823750842,-0,-0.00705494,6.69e-06,-0.00706163
2007,7,0.00069832,-0.120659650220034,0.00069832,0,0.00420011,-0.00350179
2007,8,-0.00340567,-0.0510285526303278,-0,-0.00340567,-7.422e-05,-0.00333145
2007,9,-0.0389709,0.526312026752507,-0.0389709,-0,-0.03628313,-0.00268777
2007,10,-0.00198598,-0.0832170679183619,-0,-0.00198598,0.00166295,-0.00364893
2007,11,-0.02023611,-0.349102776992005,-0,-0.02023611,0.00102385,-0.02125996
2007,12,0.0196435,-0.381738081675564,0.0196435,0,0.02200523,-0.00236173
2008,1,-0.00179935,-0.295615027060769,-0,-0.00179935,0.00853512,-0.01033447
2008,2,-0.04986395,-0.605038240964717,-0,-0.04986395,-0.00562169,-0.04424226
2008,3,0.02961834,-0.564470604921574,0.02961834,0,0.03282471,-0.00320637
2008,4,0.00103631,0.0499747449866916,0,0.00103631,-0.00107683,0.00211314
2008,5,-0.01122861,-0.425319727903428,-0,-0.01122861,0.00796012,-0.01918873
2008,6,0.14624869,-0.433983633554824,0.14624869,0,0.08697529,0.0592734
2008,7,-0.08567392,1.35320062185773,-0.08567392,-0,-0.08602546,0.00035154
2008,8,-0.04159101,-0.637270002828849,-0,-0.04159101,-0.00045651,-0.0411345
2008,9,-0.00701348,-0.755483514443789,-0,-0.00701348,0.02060513,-0.02761861
2008,10,-0.05756318,-0.810760493031637,-0,-0.05756318,-0.00290551,-0.05465767
2008,11,0.20307184,-1.30428193491552,0.20307184,0,0.14316314,0.0599087
2008,12,0.05042361,-1.47784599256786,0.05042361,0,0.07237847,-0.02195486
2009,1,-0.02507665,-0.571526476159256,-0,-0.02507665,0.00570241,-0.03077906
2009,2,-0.05754354,-0.458091676403427,-0,-0.05754354,-0.0141514,-0.04339214
2009,3,0.00444455,0.228659642468632,0,0.00444455,-0.00507558,0.00952013
2009,4,0.08378795,-0.0510608946750146,0.08378795,0,0.04352363,0.04026432
2009,5,-0.02415381,-0.292221535248149,-0,-0.02415381,-0.00275042,-0.02140339
2009,6,0.03896718,0.0120242890783828,0,0.03896718,0.01909982,0.01986736
2009,7,-0.06718248,-1.66959763168348,-0,-0.06718248,0.01969533,-0.08687781
2009,8,0.00155095,-0.0954478917656765,0.00155095,0,0.00382177,-0.00227082
2009,9,-0.04350172,-0.219099207942719,-0,-0.04350172,-0.01475813,-0.02874359
2009,10,-0.02366436,-0.173400424928793,-0,-0.02366436,-0.00629796,-0.0173664
2009,11,-0.01560963,0.807551135358597,-0.01560963,-0,-0.03357847,0.01796884
2009,12,-0.04018884,0.314817376122178,-0.04018884,-0,-0.03014207,-0.01004677
2010,1,-0.01160641,-0.181830713177078,-0,-0.01160641,7e-08,-0.01160648
2010,2,-0.00498885,-0.957506306342903,-0,-0.00498885,0.02806517,-0.03305402
2010,3,-0.0126892,0.307755207621874,-0.0126892,-0,-0.01616686,0.00347766
2010,4,0.00436027,-0.10028072619539,0.00436027,0,0.00538068,-0.00102041
2010,5,0.00825717,-0.692771714286966,0.00825717,0,0.02623896,-0.01798179
2010,6,-0.00345339,0.687814364196093,-0.00345339,-0,-0.02367885,0.02022546
2010,7,0.0472047,0.576790905550251,0,0.0472047,0.0051936,0.0420111
2010,8,-0.01003545,-0.601873012236265,-0,-0.01003545,0.01419154,-0.02422699
2010,9,-0.01343541,-0.118663756991477,-0,-0.01343541,-0.00293045,-0.01050496
2010,10,-0.00116175,0.0691707954803,-0.00116175,-0,-0.00278852,0.00162677
2010,11,-0.00816688,-0.124715076894244,-0,-0.00816688,-0.00010306,-0.00806382
2010,12,-0.02796633,-0.287375382852861,-0,-0.02796633,-0.00481134,-0.02315499
2011,1,0.03577242,-0.0161646733454646,0.03577242,0,0.01840212,0.0173703
2011,2,-0.03881264,0.158118655338946,-0.03881264,-0,-0.02445281,-0.01435983
2011,3,0.13015923,-0.157459333306953,0.13015923,0,0.07010506,0.06005417
2011,4,0.01694782,0.342264608402143,0,0.01694782,-0.00244974,0.01939756
2011,5,-0.10437129,0.226453328699172,-0.10437129,-0,-0.05941309,-0.0449582
2011,6,-0.01746148,0.206542270286469,-0.01746148,-0,-0.01532271,-0.00213877
2011,7,0.01412223,0.645466470627998,0,0.01412223,-0.01353947,0.0276617
2011,8,-0.16341246,-1.19662957846849,-0,-0.16341246,-0.04351482,-0.11989764
2011,9,0.00207161,-0.345565513869506,0.00207161,0,0.01206481,-0.0099932
2011,10,0.15616219,-0.874495698297029,0.15616219,0,0.10599134,0.05017085
2011,11,-0.13282003,0.167902536674891,-0.13282003,-0,-0.07176876,-0.06105127
2011,12,-0.00594919,-1.14186082996621,-0,-0.00594919,0.03346883,-0.03941802
2012,1,-0.00209992,-0.855914502238875,-0,-0.00209992,0.02626725,-0.02836717
2012,2,0.0010196,0.464658734617274,0,0.0010196,-0.01432016,0.01533976
2012,3,-0.00147373,-0.23682095091635,-0,-0.00147373,0.00682147,-0.0082952
2012,4,0.00076887,-0.201766452683749,0.00076887,0,0.00682398,-0.00605511
2012,5,0.01510379,-1.05730906443915,0.01510379,0,0.04129678,-0.02619299
2012,6,0.02706161,-0.620527275185268,0.02706161,0,0.03333544,-0.00627383
2012,7,-0.11379464,-1.55924455878518,-0,-0.11379464,-0.00713276,-0.10666188
2012,8,0.03005185,-2.76954372443159,0.03005185,0,0.10341818,-0.07336633
2012,9,0.00379601,1.15497068951793,0,0.00379601,-0.03496383,0.03875984
2012,10,0.00456653,-0.0971934466925006,0.00456653,0,0.00538527,-0.00081874
2012,11,0.01262482,-0.0376311590433609,0.01262482,0,0.00751344,0.00511138
2012,12,-0.00857785,-0.0176918314198637,-0,-0.00857785,-0.00372428,-0.00485357
2013,1,0.01486933,0.332287413595012,0,0.01486933,-0.00317056,0.01803989
2013,2,-0.01612221,-0.049772888481936,-0,-0.01612221,-0.00647256,-0.00964965
2013,3,0.01300061,-0.0606149648268328,0.01300061,0,0.00843488,0.00456573
2013,4,-0.00230127,-0.826106968306117,-0,-0.00230127,0.02521524,-0.02751651
2013,5,-0.01071649,0.00368932898524577,-0.01071649,-0,-0.00547599,-0.0052405
2013,6,0.01704964,-0.740490336627264,0.01704964,0,0.03215817,-0.01510853
2013,7,-0.01847822,1.60533889301364,-0.01847822,-0,-0.06047481,0.04199659
2013,8,0.008438,0.222118586710174,0,0.008438,-0.0028701,0.0113081
2013,9,-0.00498978,0.119633884026715,-0.00498978,-0,-0.0063131,0.00132332
2013,10,0.00068013,-0.201354070967952,0.00068013,0,0.00676644,-0.00608631
2013,11,-0.01189367,0.922527796492822,-0.01189367,-0,-0.03539006,0.02349639
2013,12,0.01363484,-0.346216518112818,0.01363484,0,0.0178672,-0.00423236
2014,1,-0.00762851,-0.351263273130797,-0,-0.00762851,0.0073966,-0.01502511
2014,2,0.04015505,0.0241025161514585,0,0.04015505,0.01930827,0.02084678
2014,3,0.04241152,-0.320062253482334,0.04241152,0,0.03142081,0.01099071
2014,4,0.0228788,0.794019096892917,0,0.0228788,-0.01390237,0.03678117
2014,5,0.00478838,0.240326960179971,0,0.00478838,-0.00527604,0.01006442
2014,6,-0.02422553,0.758521647014021,-0.02422553,-0,-0.0363216,0.01209607
2014,7,-0.00489832,0.481366345706569,-0.00489832,-0,-0.01781236,0.01291404
2014,8,0.00257328,0.0183792157843143,0,0.00257328,0.00070005,0.00187323
2014,9,-0.06475285,0.994292288364384,-0.06475285,-0,-0.06411008,-0.00064277
2014,10,0.00521675,-1.6111924196748,0.00521675,0,0.0540309,-0.04881415
2014,11,0.00266873,1.19355647700861,0,0.00266873,-0.03675897,0.0394277
2014,12,0.00761305,-1.63189595075242,0.00761305,0,0.05588982,-0.04827677
2015,1,-0.00747345,0.484450069633269,-0.00747345,-0,-0.01919834,0.01172489
2015,2,0,0,0,0,0,0
2015,3,-0.00349744,-0.0658903807275735,-0,-0.00349744,0.00035423,-0.00385167
2015,4,0.0066778,0.149348759673984,0,0.0066778,-0.00142769,0.00810549
2015,5,0,0,0,0,0,0
2015,6,-0.00272926,-0.319661970526575,-0,-0.00272926,0.00883764,-0.0115669
2015,7,0.00062261,0.0554046727915036,0,0.00062261,-0.00145698,0.00207959
2015,8,0,0,0,0,0,0
2015,9,-0.00182084,0.963531198367384,-0.00182084,-0,-0.03166231,0.02984147
2015,10,-0.02082724,2.00693573812121,-0.02082724,-0,-0.07446661,0.05363937
2015,11,0,0,0,0,0,0
2015,12,0.09721966,-3.64585351797242,0.09721966,0,0.16497022,-0.06775056
2016,1,-0.02139654,0.400713909185058,-0.02139654,-0,-0.02348738,0.00209084
2016,2,0,0,0,0,0,0
2016,3,0.04980042,0.688633760156954,0,0.04980042,0.0029219,0.04687852
2016,4,0.00160017,-0.248670697023989,0.00160017,0,0.00873661,-0.00713644
2016,5,0,0,0,0,0,0
2016,6,-0.00052907,-0.451695280376896,-0,-0.00052907,0.01415169,-0.01468076
2016,7,0.02549209,0.268560697187237,0,0.02549209,0.00417471,0.02131738
2016,8,0,0,0,0,0,0
2016,9,0.01338039,-0.706778671544051,0.01338039,0,0.02924761,-0.01586722
2016,10,-0.00054692,0.098839863016309,-0.00054692,-0,-0.00342802,0.0028811
2016,11,0,0,0,0,0,0
2016,12,0.00124801,0.761089152288008,0,0.00124801,-0.02366678,0.02491479
2017,1,-0.00011507,0.353983744241937,-0.00011507,-0,-0.01135522,0.01124015
2017,2,0,0,0,0,0,0
2017,3,0.00090201,0.392688205950087,0,0.00090201,-0.01208196,0.01298397
2017,4,-0.0027977,0.0252352487292384,-0.0027977,-0,-0.00220425,-0.00059345
2017,5,0,0,0,0,0,0
2017,6,-0.00149253,-0.169991000363723,-0,-0.00149253,0.00467914,-0.00617167
2017,7,-0.01130731,0.0560513035871679,-0.01130731,-0,-0.00744258,-0.00386473
2017,8,0,0,0,0,0,0
2017,9,0.00107023,0.0566490534406938,0,0.00107023,-0.00127289,0.00234312
2017,10,0.00144136,0.400000844215143,0,0.00144136,-0.01204567,0.01348703
2017,11,0,0,0,0,0,0
2017,12,-0.00182945,0.198614748025783,-0.00182945,-0,-0.00725368,0.00542423
2018,1,-2.653e-05,-0.606828780520452,-0,-2.653e-05,0.01935417,-0.0193807
2018,2,0,0,0,0,0,0
2018,3,0.00239268,0.662802364929327,0,0.00239268,-0.01995754,0.02235022
2018,4,-0.00080682,-0.123114981463424,-0,-0.00080682,0.00352591,-0.00433273
2018,5,0,0,0,0,0,0
2018,6,-0.00612386,1.24082942656702,-0.00612386,-0,-0.04266402,0.03654016
2018,7,0,0.235891422414625,0,0,-0.00752867,0.00752867
2018,8,0,0,0,0,0,0
2018,9,-0.00093763,-0.186954190537492,-0,-0.00093763,0.00549798,-0.00643561
2018,10,0.00174429,-0.598837432179167,0.00174429,0,0.01998453,-0.01824024
2018,11,0,0,0,0,0,0
2018,12,-0.0005952,0.120556037672337,-0.0005952,-0,-0.00414524,0.00355004
