date,pc1,STOXX50,MP_pm,CBI_pm,MP_median,CBI_median
2009-03-05,0.00437431,0.228659642468632,0,0.00437431,-0.00521359,0.0095879
2009-04-02,0.08316832,-0.0510608946750146,0.08316832,0,0.04323679,0.03993153
2009-05-07,-0.02401693,-0.292221535248149,-0,-0.02401693,-0.00255048,-0.02146645
2009-06-04,0.03879284,0.0120242890783828,0,0.03879284,0.01900724,0.0197856
2009-07-02,-0.06675025,-1.66959763168348,-0,-0.06675025,0.02066272,-0.08741297
2009-08-06,0.00158124,-0.0954478917656765,0.00158124,0,0.00387987,-0.00229863
2009-09-03,-0.04328085,-0.219099207942719,-0,-0.04328085,-0.01454911,-0.02873174
2009-10-08,-0.02354425,-0.173400424928793,-0,-0.02354425,-0.00615988,-0.01738437
2009-11-05,-0.01550257,0.807551135358597,-0.01550257,-0,-0.03388831,0.01838574
2009-12-03,-0.03990092,0.314817376122178,-0.03990092,-0,-0.03013977,-0.00976115
2010-01-14,-0.01156608,-0.181830713177078,-0,-0.01156608,0.00010205,-0.01166813
2010-02-04,-0.00497635,-0.957506306342903,-0,-0.00497635,0.02850227,-0.03347862
2010-03-04,-0.01262226,0.307755207621874,-0.01262226,-0,-0.01627187,0.00364961
2010-04-08,0.00435365,-0.10028072619539,0.00435365,0,0.00542249,-0.00106884
2010-05-06,0.00820923,-0.692771714286966,0.00820923,0,0.02652672,-0.01831749
2010-06-10,-0.00342295,0.687814364196093,-0.00342295,-0,-0.02397313,0.02055018
2010-07-08,0.04694693,0.576790905550251,0,0.04694693,0.00480517,0.04214176
2010-08-05,-0.00999103,-0.601873012236265,-0,-0.00999103,0.01448458,-0.02447561
2010-09-02,-0.01333928,-0.118663756991477,-0,-0.01333928,-0.00282899,-0.01051029
2010-10-07,-0.00117859,0.0691707954803,-0.00117859,-0,-0.00282806,0.00164947
2010-11-04,-0.008126,-0.124715076894244,-0,-0.008126,-2.65e-05,-0.0080995
2010-12-02,-0.02777989,-0.287375382852861,-0,-0.02777989,-0.00458881,-0.02319108
2011-01-13,0.03562068,-0.0161646733454646,0.03562068,0,0.01833352,0.01728716
2011-02-03,-0.03855209,0.158118655338946,-0.03855209,-0,-0.02439368,-0.01415841
2011-03-03,0.12947115,-0.157459333306953,0.12947115,0,0.06983187,0.05963928
2011-04-07,0.01680822,0.342264608402143,0,0.01680822,-0.00267355,0.01948177
2011-05-05,-0.10380208,0.226453328699172,-0.10380208,-0,-0.05923038,-0.0445717
2011-06-09,-0.0174069,0.206542270286469,-0.0174069,-0,-0.01538835,-0.00201855
2011-07-07,0.01403191,0.645466470627998,0,0.01403191,-0.01387508,0.02790699
2011-08-04,-0.16242938,-1.19662957846849,-0,-0.16242938,-0.04248483,-0.11994455
2011-09-08,0.00195156,-0.345565513869506,0.00195156,0,0.01216028,-0.01020872
2011-10-06,0.15506018,-0.874495698297029,0.15506018,0,0.10583383,0.04922635
2011-11-03,-0.13175164,0.167902536674891,-0.13175164,-0,-0.07131012,-0.06044152
2011-12-08,-0.0059217,-1.14186082996621,-0,-0.0059217,0.03399637,-0.03991807
2012-01-12,-0.00208268,-0.855914502238875,-0,-0.00208268,0.02666101,-0.02874369
2012-02-09,0.00100875,0.464658734617274,0,0.00100875,-0.01453467,0.01554342
2012-03-08,-0.00146802,-0.23682095091635,-0,-0.00146802,0.00693089,-0.00839891
2012-04-04,0.00078316,-0.201766452683749,0.00078316,0,0.00692191,-0.00613875
2012-05-03,0.01500369,-1.05730906443915,0.01500369,0,0.04172249,-0.0267188
2012-06-06,0.02690404,-0.620527275185268,0.02690404,0,0.03353587,-0.00663183
